"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1S001115","54657","CLAM COURT CONDO","Collier","1195 CLAM CT, NAPLES, FL 33962-4539","6","07/03/1974","Approved","Recorded","MA00006299","CLAM COURT CONDO INC","C/O JOELLEN WATERMAN","1195 CLAM COURT","NAPLES","FL","34102"
"PR1S001118","54658","GULF FRONT CONDO","Manatee","5201 GULF OF MEXICO DRIVE, LONGBOAT KEY, FL 34228-2007","8","04/25/1980","Approved","Recorded","MA00004139","G F ASSN INC (GULF FRONT CONDO)","C/O KAREN N WEBB","7931 INDIAN BLUFF LN","CINCINNATI","OH","45241"
"PR1S001125","54660","SPANISH CAY VILLAS","Charlotte","SPANISH CAY LANE, PUNTA GORDA, FL 33950","8","12/29/1981","Approved","Recorded","MA00015647","SPANISH CAY VILLAS CONDO ASSN INC","C/O SAJIDA KHUDAIRI","600 WASHINGTON STREET APT #1","WELLESLEY","MA","02482"
"PR1P024665","53689","AUBURN LAKES, A CONDO","Sarasota","100 AUBURN LAKES CIRCLE, VENICE, FL 34292","80","04/09/1999","Approved","Recorded","MA00022979","AUBURN LAKES CONDO ASSN., INC.","C/O KEYS-CALDWELL INC","1162 INDIAN HILLS BLVD","VENICE","FL","34293"
"PR1P024676","53691","LAUREL GREENS, A CONDO","Collier","3525 NORTHBROOKE DRIVE, NAPLES, FL 34119","12","04/08/1999","Approved","Recorded","MA00022988","LAUREL GREENS CONDO ASSN., INC.","C/O PARAMONT PROPERTY MANAGEMENT","5629 STRAND BLVD #412","NAPLES","FL","34110"
"PR1P024682","53692","PATIOS III OF ST ANDREWS PARK AT THE PLANTATION, THE","Sarasota","CHALMERS DR, VENICE, FL 34283","15","11/17/1998","Approved","Recorded","MA00022995","PATIOS III OF ST. ANDREWS ASSN INC","C/O CPMI","425 COMMERCIAL CT","VENICE","FL","34292"
"PR1P024687","53694","WILLOW BROOK AT PARKER LAKES II, A CONDO","Lee","PARKER LAKES, FORT MYERS, FL 33908","40","05/24/1999","Approved","Recorded","MA00022999","WILLOW BROOK AT PARKER LAKES II CONDO","C/O ALLIANT PROPERTY MANAGEMENT LLC","13831 VECTOR AVE","FORT MYERS","FL","33907"
"PR1P024713","53698","WATERFORD PLACE CONDO","Collier","601 EAGLE CREEK DRIVE, NAPLES, FL 34113","44","01/14/1999","Approved","Recorded","MA00018516","EAGLE CREEK OF NAPLES CONDO ASSN INC","","746  EAGLE CREEK DRIVE","NAPLES","FL","34113"
"PR1P024719","53699","GARDENS IV AT WATERSIDE VILLAGE, A CONDO THE","Sarasota","CNR OF HATCHETT CRK & JACARAND, VENICE, FL 34293","36","11/17/1998","Approved","Recorded","MA00023036","GARDENS IV AT WATERSIDE VILLAGE ASSN, INC","C/O SUNSTATE ASSOCIATION MANAGEMENT","PO BOX 18809","SARASOTA","FL","34276"
"PR1P024723","53700","LAKESIDE III AT BONITA BAY, A CONDO","Lee","4061 BAYHEAD DR, BONITA SPRINGS, FL 34134","8","01/26/2000","Approved","Recorded","MA00023040","LAKESIDE III AT BONITA BAY CONDO ASSN INC","C/O CONDOMINIUM ASSOCIATES","570 CARILLON PARKWAY, SUITE 210","ST. PETERSBURG","FL","33716"
"PR1P024740","53707","EGRETS LANDING AT BONITA BAY, A CONDO","Lee","26660 EGRETS LANDING DRIVE, BONITA SPRINGS, FL 34134","24","04/15/1999","Approved","Recorded","MA00023055","EGRETS LANDING AT BONITA BAY CONDO ASSN","","8910 TERRENE CT","BONITA SPRINGS","FL","34135"
"PR1P024746","53708","ARIELLE SECTION IV, A CONDO","Collier","2190 ARIELLE DR, NAPLES, FL 34109","40","03/09/1999","Approved","Recorded","MA00022263","ARIELLE AT PELICAN MARSH CONDO ASSN INC","C/O SEACREST SOUTHWEST","1044 CASTELLO DR","NAPLES","FL","34103"
"PR1P024758","53709","HUNTINGTON LAKES SIX, A CONDO","Collier","6550 HUNTINGTON LAKES CIR #104, NAPLES, FL 34119","56","10/10/2000","Approved","Recorded","MA00023072","HUNTINGTON LAKES SIX CONDO ASSN INC","C/O ABILITY MANAGEMENT, INC","6736 LONE OAK BLVD","NAPLES","FL","34109"
"PR1P024807","53715","CLUBSIDE I AT PELICAN STRAND, A CONDO","Collier","THREE IRON DR, NAPLES, FL 34110","44","09/03/1999","Approved","Recorded","MA70974","CLUBSIDE AT THE STRAND CONDO NEIGHBORHOOD ASSN INC","C/O VESTA PROPERTY SERVICES","27180 BAY LANDING DR, SUITE 4","BONITA SPRINGS","FL","34135"
"PR1P024814","53716","AUTUMN LAKE SECTION II, A CONDO","Lee","100 SPRING RUN GOLF CLUB BLVD., BONITA SPRINGS, FL 33963","40","06/24/1999","Approved","Recorded","MA00023128","AUTUMN LAKE SEC II CONDO ASSN INC","","1035 COLLIER CENTER WAY #7","NAPLES","FL","34110"
"PR1P024815","53717","STREAMSIDE SEC II, A CONDO","Lee","100 SPRING RUN GOLF CLUB BLVD., BONITA SPRINGS, FL 33963","40","06/24/1999","Approved","Recorded","MA00023129","STREAMSIDE SEC II CONDO ASSN INC","C/O SANDCASTLE COMMUNITY MANAGEMENT","9150 GALLERIA COURT, SUITE 201","NAPLES","FL","34109"
"PR1P024819","53720","HAWK'S NEST, A CONDO","Collier","HAWKS NEST WAY-FIDDLERS CREEK, NAPLES, FL 34114","120","03/24/1999","Approved","Recorded","MA00023133","HAWKS NEST AT FIDDLER'S CREEK CONDO ASSN, INC","","4670 CARDINAL WAY #302","NAPLES","FL","34112"
"PR1P024821","53721","BOUCHARD GARDENS, A CONDO","Sarasota","5202-5267 BOUCHARD CIRCLE, SARASOTA, FL 34238","56","06/09/1999","Approved","Recorded","MA00023136","BOUCHARD GARDENS CONDO ASSN INC","","4301 32ND ST W","BRADENTON","FL","34205"
"PR1P024825","53723","ARIELLE SECTION V, A CONDO","Collier","2160 ARIELLE DR, NAPLES, FL 34109","50","06/23/1999","Approved","Recorded","MA00022263","ARIELLE AT PELICAN MARSH CONDO ASSN INC","C/O SEACREST SOUTHWEST","1044 CASTELLO DR","NAPLES","FL","34103"
"PR1P024831","53725","PALM HARBOR CLUB AT BAY BEACH, A CONDO","Lee","170 LENELL ROAD, FORT MYERS BEACH, FL 33931","56","09/05/2000","Approved","Recorded","MA00023147","PALM HARBOR CLUB AT BAY BEACH CONDO ASSN, INC","C/O SANDCASTLE COMMUNITY MGMT","9150 GALLERIA COURT","NAPLES","FL","34109"
"PR1P024838","53726","COURTSIDE LANDINGS CONDO","Lee","METACUMBE KEY ROAD, PUNTA GORDA, FL 33955","70","03/24/1999","Approved","Recorded","MA00023153","COURTSIDE LANDINGS CONDO ASSN INC","C/O COMPASS ROSE MANAGEMENT","1010 NE 9TH STREET, SUITE A","CAPE CORAL","FL","33909"
"PR1P024841","53727","LIGHTHOUSE BAY VILLAS ONE, A CONDO","Collier","6900 GOODLETTE ROAD NORTH, NAPLES, FL 34109","46","05/19/2000","Approved","Recorded","MA00023157","LIGHTHOUSE BAY VILLAS ONE ASSN INC","","8200 NW 33RD STREET SUITE 300","DORAL","FL","33122-1901"
"PR1P024850","53730","TURTLE POINTE AT WEST BAY CLUB, A CONDO","Lee","RIDGEPOINT DR, ESTERO, FL 33929","64","12/23/1999","Approved","Recorded","MA00023166","TURTLE POINTE AT WEST BAY CLUB CONDO ASN","C/O GULF COAST REALTY & PROPERTY MGMT","26711 DUBLIN WOODS CIRCLE #202","BONITA SPRINGS","FL","34135"
"PR1P019108","52803","COVE CAY VILLAGE I","Pinellas","2619 COVE CAY DR, CLEARWATER, FL 34620-1303","304","01/01/1972","Approved","Recorded","MA00005275","COVE CAY VILLAGE I ASSN INC","","2622 COVE CAY DR","CLEARWATER","FL","33760"
"PR1P019379","52804","OAK PARK VILLAS, A CONDO","Pinellas","11200-11515 94TH ST, LARGO, FL 33543","44","10/31/1984","Approved","Recorded","MA00016592","OAK PARK VILLAS CONDO ASSN, INC","C/O  HOLIDAY ISLES PROPERTY MANAGEMENT","11350 66  STREET NORTH","LARGO","FL","33773"
"PR1P019391","52806","SOUTHWINDS AT FIVE LAKES","Manatee","34TH ST W & 53RD AVE W, BRADENTON, FL 33507","104","05/12/1987","Approved","Recorded","MA00006985","FIVE LAKES CONDO ASSN INC","","3475 51ST AVE CIRCLE W","BRADENTON","FL","34210"
"PR1P019394","52807","GREEN DOLPHIN PARK GOLFVIEW, A CONDO","Pinellas","1250 S PINELLAS AVE, TARPON SPRINGS, FL 34689-3736","32","08/28/1987","Approved","Recorded","MA00016605","GREEN DOLPHIN PARK GOLFVIEW HOMES CONDO ASSN INC","C/O KATHLEEN PRIDE, SECRETARY","2002 GOLFVIEW DRIVE","TARPON SPRINGS","FL","34689"
"PR1P019400","52809","KNOLLS OF KINGS POINT II, A CONDO","Hillsborough","KINGS POINT WEST, SUN CITY CENTER, FL 33570","44","01/31/1988","Approved","Recorded","MA00016609","KNOLLS OF KINGS POINT II CONDO ASSN, INC","C/O STERLING MANAGEMENT, INC.","1904 CLUBHOUSE DRIVE","SUN CITY CENTER","FL","33573"
"PR1P019425","52813","BONAVENTURE CONDO IV","Pinellas","BONAVENTURE CIR & CATALINA, PALM HARBOR, FL 33563","40","01/27/1988","Approved","Recorded","MA72499","BONAVENTURE COMMUNITY ASSN INC","","7300 PARK STREET","SEMINOLE","FL","33777"
"PR1P019459","52816","JAMAICA WAY CONDO","Charlotte","JAMAICA WAY, PUNTA GORDA, FL 33950-5168","45","05/05/1988","Approved","Recorded","MA00016666","JAMAICA WAY CONDO ASSOC., INC.","C/O GATEWAY MANAGEMENT","PO BOX 495840","PORT CHARLOTTE","FL","33949"
"PR1P019464","52817","WELLINGTON AT BRECKENRIDGE","Lee","4180 ASHCROFT COURT, FORT MYERS, FL 33928","96","01/28/1988","Approved","Recorded","MA00016669","WELLINGTON AT BRECKENRIDGE CONDO ASSN","C/O MYTOWN COMMUNITIES","2830 WINKLER AVE","FORT MYERS","FL","33916"
"PR1P019479","52818","HARBOR GREENS AT YACHT CLUB ESTATES TWO,A CONDOMINIUM","Pinellas","9461 & 9510 HARBOR GREENS WAY, LARGO, FL 33542","64","12/13/1991","Approved","Recorded","MA00016684","HARBOR GREENS AT YACHT CLUB ESTATES TWO ASSN INC","","10825 SEMINOLE BLVD #1","LARGO","FL","33778"
"PR1P019481","52819","EMERALD WOODS A CONDO","Collier","50 EMERALD WOODS DR, NAPLES, FL 33963-2511","150","07/23/1987","Approved","Recorded","MA00016687","EMERALD WOODS CONDO ASSOC.","C/O FLORIDA 360 PROPERTY MANAGEMENT","3757 TAMIAMI TRAIL NORTH","NAPLES","FL","34103"
"PR1P019497","52821","NORTH OAKS CONDO V","Hillsborough","13802 NORTH 30TH STREET, LUTZ, FL 33549","32","10/07/1987","Approved","Recorded","MA00015305","NORTH OAKS CONDO ASSOC INC","C/O WISE PROPERTY MANAGEMENT INC","3903 NORTHDALE BLVD","TAMPA","FL","33624"
"PR1P019498","52822","LEMON BAYVIEW VILLAS A CONDO","Charlotte","5095 N BEACH RD, ENGLEWOOD, FL 34223-9131","8","06/08/1987","Approved","Recorded","MA00016702","LEMON BAYVIEW VILLAS CONDO ASSN, INC.","C/O PORTER BOOKKEEPING & ADMIN SVC INC.","1811 ENGLEWOOD ROAD","ENGLEWOOD","FL","34223"
"PR1P019500","52823","LANDINGS SOUTH VI A CONDO","Sarasota","STARLING DRIVE, SARASOTA, FL 33581","22","01/12/1988","Approved","Recorded","MA00016704","LANDINGS SOUTH VI CONDO ASSN INC","","4301 32ND ST W","BRADENTON","FL","34205"
"PR1P019515","52824","WINDING OAKS","Sarasota","HARBOURSIDE DRIVE, LONGBOAT KEY, FL 33548","56","10/07/1988","Approved","Recorded","MA00016755","WINDING OAKS ASSN INC","","9031 TOWN CENTER PKWY","BRADENTON","FL","34202"
"PR1P019528","52825","VILLA MANOR, A CONDO","Charlotte","RAMPART BOULEVARD, PORT CHARLOTTE, FL 33952","69","09/25/1987","Approved","Recorded","MA00016846","VILLA MANOR ASSOC., INC. (FKA VILLA NOVAVILLAS ASSOC., INC.)","","26530 MALLARD WAY","PUNTA GORDA","FL","33950"
"PR1S009273","58312","ANTIGUA, A CONDO","Pinellas","9700 STARKEY ROAD, LARGO, FL 34647-2207","48","10/10/1977","Approved","Recorded","MA00012075","ANTIGUA CONDO ASSN INC","","4151 WOODLANDS PARKWAY","PALM HARBOR","FL","34685"
"PR1S009274","58313","SIESTA GULF VIEW CONDO","Sarasota","420 BEACH DR, SARASOTA, FL 33581","59","04/30/1980","Approved","Recorded","MA00002717","SIESTA GULF VIEW CONDO ASSN","","420 BEACH RD","SARASOTA","FL","34242"
"PR1S009277","58315","CALAIS VILLAGE CONDO","Pinellas","5757 CALAIS BLVD N, SAINT PETERSBURG, FL 33714-2010","104","03/17/1982","Approved","Recorded","MA00015585","CALAIS VILLAGE CONDO ASSN INC","","4750 E. MOODY BLVD","BUNNELL","FL","32110"
"PR1S009279","58316","EAGLE SIDE CONDO","Lee","1313 SW 16TH TER, CAPE CORAL, FL 33991-3270","6","11/15/1982","Approved","Recorded","MA00000390","EAGLE SIDE CONDO ASSN INC","C/O RIVER ASSOCIATION MANAGEMENT INC","PO BOX 568","CAPE CORAL","FL","33991"
"PR1S009297","58326","BAY OAKS","Sarasota","6157 MIDNIGHT PASS ROAD, SARASOTA, FL 34242-2215","96","01/22/1975","Approved","Recorded","MA00000076","BAY OAKS CONDO ASSN INC","C/O MIDNIGHT PASS PROPERTIES","6157 MIDNIGHT PASS ROAD","SARASOTA","FL","34242-2215"
"PR1S009298","58327","BEACHGATE CONDO","Lee","4115 S.E. 18TH PLACE, CAPE CORAL, FL 33904-6016","6","04/07/1977","Approved","Recorded","MA00009807","BEACHGATE CONDO ASSOC.","C/O RIVER ASSOCIATION MANAGEMENT INC","PO BOX 568","CAPE CORAL","FL","33991"
"PR1S009299","58328","WHISPERING PINES CONDO","Lee","2141 S.W. 11TH COURT, CAPE CORAL, FL 33991-3612","32","01/01/1979","Approved","Recorded","MA00007388","WHISPERING PINES CONDO ASSOC INC","C/O SCHOO ASSOCIATION MANAGEMENT, LLC","9403 CYPRESS LAKE DRIVE","FORT MYERS","FL","33919"
"PR1S009301","58329","PARK SHORE RESORT, A CONDO","Collier","4535 TAMIAMI TRL N, NAPLES, FL 33940-3088","156","07/13/1982","Approved","Recorded","MA00006763","PARK SHORE RESORT CONDO ASSOC., INC.","C/O SEACREST SOUTHWEST","1044 CASTELLO DR #206","NAPLES","FL","34103"
"PR1S009308","58336","ORANGETREE I","Sarasota","BOULDER BLVD., SARASOTA, FL 33583","3","06/04/1980","Approved","Recorded","MA00023672","ORANGETREE CONDO ASSN INC","C/O ROBERT J. KING","PO BOX: 20705","SARASOTA","FL","34276"
"PR1S009309","58337","ORANGETREE II","Sarasota","BOULDER BLVD., SARASOTA, FL 33583","16","06/04/1980","Approved","Recorded","MA00023672","ORANGETREE CONDO ASSN INC","C/O ROBERT J. KING","PO BOX: 20705","SARASOTA","FL","34276"
"PR1S009316","58339","FRANKLIN PARK CONDO","Hillsborough","304 S HABANA AVE, TAMPA, FL 33609-3200","16","03/01/1983","Approved","Recorded","MA00013791","FRANKLIN PARK CONDO ASSN","","PO BOX 1688","SAFETY HARBOR","FL","34695"
"PR1S009317","58340","GLEN PARK CONDO","Hillsborough","606 S GLEN AVE, TAMPA, FL 33609-4675","12","04/06/1984","Approved","Recorded","MA00013047","GLEN PARK CONDO ASSN INC","","10502 N DALE MABRY HWY","TAMPA","FL","33618"
"PR1S009318","58341","CLEWIS COURT CONDO","Hillsborough","2304 S CLEWIS CT, TAMPA, FL 33629-6214","10","09/01/1984","Approved","Recorded","MA00013741","CLEWIS COURT CONDO ASSOC.","C/O CHERIE BACKER","2410 WEST TEXAS AVENUE","TAMPA","FL","33629"
"PR1S009319","58342","STROUD PARK CONDO","Hillsborough","2411 W STROUD AVE, TAMPA, FL 33629-6265","6","07/10/1985","Approved","Recorded","MA00009286","STROUD PARK CONDO ASSN, INC.","","1716 W CASS STREET","TAMPA","FL","33606"
"PR1S009322","58345","ROLL'S LANDING BLDG 10, A CONDO","Charlotte","23465 HARBOR VIEW ROAD, CHARLOTTE HARBOR, FL 33950","22","12/10/1985","Approved","Recorded","MA00014985","ROLL'S LANDING CONDO ASSN","","23465 HARBORVIEW RD","PUNTA GORDA","FL","33980"
"PR1S009326","58346","WEDGEWOOD LAKE, A CONDO","Sarasota","WEDGEWOOD LANE, SARASOTA, FL 33580","80","01/01/1981","Approved","Recorded","MA00003138","WEDGEWOOD LAKE CONDO ASSN INC","C/O MILLER MGMT SVCS","2848 PROCTOR RD","SARASOTA","FL","34231"
"PR1S009328","58347","WOODLAND GROVE","Sarasota","THE MEADOWS, LONGMEADOW, SARASOTA, FL 33580","84","03/01/1984","Approved","Recorded","MA00010897","WOODLAND GROVE CONDO ASSN INC","C/O REALMANAGE","PO BOX 803555","DALLAS","TX","75380"
"PR1S009329","58348","WEYBRIDGE, A CONDO","Sarasota","NEWBURN ROAD THE MEADOWS, SARASOTA, FL 33580","96","07/10/1985","Approved","Recorded","MA00002649","WEYBRIDGE CONDO ASSN INC","C/O STOKES PROPERTY MGMT & REAL ESTATE","3053 51ST STREET","SARASOTA","FL","34234"
"PR1S009331","58349","WHITE HART CONDO","Pinellas","12495 3RD STREET EAST, TREASURE ISLAND, FL 33706-4457","20","01/01/1979","Approved","Recorded","MA00010787","WHITEHART CONDO ASSOC INC","","250 104TH AVENUE","TREASURE ISLAND","FL","33706"
"PR1S005184","56447","RIVER CLUB AT MAINSTREET, A CONDO","Manatee","201 3RD STREET, BRADENTON, FL 34205-8851","32","06/17/1985","Approved","Recorded","MA00013443","RIVER CLUB AT MAINSTREET INC","C/O SUN ARBOR TERRACE LLC","27777 FRANKLIN RD 200","SOUTHFIELD","MI","48034"
"PR1S005188","56449","ATRIUM, THE","Lee","2929 WEST GULF DRIVE, SANIBEL, FL 33957-5703","24","02/02/1978","Approved","Recorded","MA00009355","ATRIUM CONDO ASSOC INC","","PO BOX 100","SANIBEL","FL","33957"
"PR1S005207","56452","HERITAGE PARK CONDO","Hillsborough","1906 W DEKLE AVE, TAMPA, FL 33606-3248","10","09/06/1984","Approved","Recorded","MA00007660","HERITAGE PARK CONDO ASSN.","C/O JACOB REAL ESTATE SERVICES INC","607 W BAY STREET","TAMPA","FL","33606"
"PR1S005221","56457","SUNNYBROOK HARBOUR CONDO","Lee","5103-5121 SUNNYBROOK CT., CAPE CORAL, FL 33904","28","09/07/1979","Approved","Recorded","MA00011675","SUNNYBROOK HARBOUR CONDO ASSN INC","C/O GPM CONDO ASSN MGMT","1319 MIRAMAR ST, SUITE 101","CAPE CORAL","FL","33904"
"PR1S005223","56458","SARASOTA PINES, A CONDO","Sarasota","2401 8TH ST, SARASOTA, FL 34237-4431","80","09/04/1980","Approved","Recorded","MA00003552","SARASOTA PINES ASSN INC","C/O STOKES PROPERTY MGMT & REAL ESTATE","3053 51ST STREET","SARASOTA","FL","34234"
"PR1S005235","56465","MOORINGS OF MAXIMO","Pinellas","4910 38TH WAY S, SAINT PETERSBURG, FL 33711-4837","168","11/13/1973","Approved","Recorded","MA00010628","MOORINGS OF MAXIMO CONDO, INC.","","4908 38TH WAY SOUTH","ST. PETERSBURG","FL","33711-4842"
"PR1S005245","56473","LANDMARK TOWERS 2, A CONDO","Pinellas","1250 GULF BLVD, CLEARWATER, FL 34630-2712","72","09/03/1981","Approved","Recorded","MA00005929","LANDMARK TOWERS AT SAND KEY CONDO ASSN INC","","1230 GULF BLVD","CLEARWATER","FL","34630-2707"
"PR1S005261","56478","KEY CAPRI","Pinellas","1 KEY CAPRI ST, TREASURE ISLAND, FL 33706-4960","177","08/22/1974","Approved","Recorded","MA00008796","KEY CAPRI CONDO ASSN INC","C/O CONDOMINIUM ASSOCIATES","570 CARILLON PARKWAY","ST. PETERSBURG","FL","33716"
"PR1S005264","56479","HARBOUR VISTA CONDO","Lee","S.E. 10TH AVENUE, CAPE CORAL, FL 33904","10","12/24/1982","Approved","Recorded","MA00013380","HARBOUR VISTA CONDO ASSN INC","","PO BOX 100399","CAPE CORAL","FL","33910"
"PR1S005265","56480","AQUA VISTA CONDO","Lee","3609 S.E. 10TH AVENUE, CAPE CORAL, FL 33904-4721","8","01/28/1983","Approved","Recorded","MA00000672","AQUA VISTA CONDO ASSN INC","","4223 PO BOX 100399","CAPE CORAL","FL","33910"
"PR1S005266","56481","ROYAL VISTA CONDO","Lee","3708 SE 12TH AVENUE, CAPE CORAL, FL 33904","15","12/30/1983","Approved","Recorded","MA00000772","ROYAL VISTA CONDO ASSN INC","C/O GPM CONDO ASSN MGMT","1319 MIRAMAR ST, SUITE 101","CAPE CORAL","FL","33904"
"PR1S005267","56482","RUBICAN VISTA CONDO","Lee","3732  & 3736 SE 12TH AVENUE, CAPE CORAL, FL 33904","15","12/22/1983","Approved","Recorded","MA00009130","RUBICAN VISTA CONDO ASSN INC","C/O AMERICAN CONDO MGMT","PO BOX 100399","CAPE CORAL","FL","33910"
"PR1S005272","56485","HIDDEN LAKES VILLAS","Collier","788 PARK SHORE DR, NAPLES, FL 33940-3761","240","10/15/1973","Approved","Recorded","MA00003889","HIDDEN LAKE VILLAS CONDO ASSN INC","","788 PARK SHORE DRIVE","NAPLES","FL","34103"
"PR1S005286","56490","FORESTBROOK I","Pinellas","700 STARKEY RD, LARGO, FL 34641-2302","56","07/08/1974","Approved","Recorded","MA00012277","FORESTBROOK I","","251 WINDWARD PASSAGE, SUITE F","CLEARWATER","FL","33767"
"PR1S005287","56491","WOODLAKE I","Pinellas","2050 SUNSET POINT ROAD, CLEARWATER, FL 34625-1215","88","12/14/1974","Approved","Recorded","MA00005951","WOODLAKE ASSOC., INC.","C/O JULIE LOVETERE, REGISTERED AGENT","24701 US HIGHWAY 19 N, SUITE 102","CLEARWATER","FL","33763"
"PR1S005289","56492","TOWNE SQUARE VILLAS A","Pasco","851 MAIN ST, NEW PORT RICHEY, FL 33606","47","04/24/1974","Approved","Recorded","MA00013678","TOWNE SQUARE VILLAS CONDO INC","C/O COMMUNITY MANAGEMENT SERVICES INC","5207 TROUBLE CREEK ROAD","NEW PORT RICHEY","FL","34652"
"PR1S005334","56504","VANDERBILT HIDEAWAY","Collier","377 VANDERBILT DRIVE, NAPLES, FL 33940","15","01/01/1981","Approved","Recorded","MA00012329","VANDERBILT HIDEAWAY CONDO ASSN., INC.","C/O PAM DEARIEN","2346 RIVER REACH DR","NAPLES","FL","34104"
"PR1S001136","54668","MANATEE RAINTREE","Manatee","2901 26TH ST W, BRADENTON, FL 34205-3746","146","12/29/1975","Approved","Recorded","MA00013419","MANATEE RAINTREE CONDO ASSN INC","","2901 26TH ST W","BRADENTON","FL","34205"
"PR1S001138","54670","BONITA BEACH CLUB, A CONDO","Lee","RURAL ROUTE 02, BONITA SPRINGS, FL 33923-9802","198","08/03/1977","Approved","Recorded","MA00002291","BONITA BEACH CLUB ASSN INC","","25730 HICKORY BLVD","BONITA SPRINGS","FL","34134-3611"
"PR1S003218","55563","PIPER'S BAY, A CONDO","Pinellas","19843 GULF BLVD, INDIAN SHORES, FL 34635-2323","4","05/27/1981","Approved","Recorded","MA00009808","PIPER'S CAY CONDO ASSN INC","C/O PROFESSIONAL CONDO CONCEPTS, INC","2181 INDIAN ROCKS RD S, SUITE 1","LARGO","FL","33774"
"PR1S003221","55565","PALMETTO PARK CONDO","Sarasota","448 PALMETTO CT, VENICE, FL 34285-2240","9","02/24/1986","Approved","Recorded","MA00009966","PALMETTO PARK CONDO ASSN INC","C/O PATRICIA CARTER BOOKKEEPING","PO BOX 664","VENICE","FL","34284"
"PR1S003225","55568","CARLTON AT PARK FOREST, THE","Collier","QUAIL RUN BLVD (TENTATIVE), NAPLES, FL 33942","18","09/08/1983","Approved","Recorded","MA00012623","CARLTON AT PARK FOREST, INC","C/O NEWELL PROPERTY MGMT","5435 JAEGER RD","NAPLES","FL","34109"
"PR1S003226","55569","DORAL AT PARK FOREST","Collier","QUAIL FOREST BLVD, NAPLES, FL 34105","30","07/09/1986","Approved","Recorded","MA00005886","DORAL AT PARK FOREST, INC.","C/O PHOENIX GROUP OF NAPLES","1415 PANTHER LANE","NAPLES","FL","34109"
"PR1S003230","55570","DOLPHIN WATCH A CONDO","Lee","538 ESTERO BLVD, FORT MYERS BEACH, FL 33931-2039","32","12/07/1982","Approved","Recorded","MA00012921","DOLPHIN WATCH CONDO ASSN.","C/O PARAGON FINANCIAL SERVICES","8280 COLLEGE PKWY","FORT MYERS","FL","33919"
"PR1S003231","55571","DORCHESTER, A CONDO","Collier","6075 PELICAN BAY BLVD, NAPLES, FL 33963-8169","86","06/10/1981","Approved","Recorded","MA00008674","DORCHESTER OF PELICAN BAY CONDO OWNERS ASSOC INC","C/O SPIRES & ASSOCIATES","1016 COLLIER CENTER WAY #105","NAPLES","FL","34110"
"PR1S003232","55572","INTOWN CLUB","Collier","1295 7TH AVE N, NAPLES, FL 33940-5659","24","09/21/1984","Approved","Recorded","MA00007649","INTOWN CLUB ASSN, INC.","C/O PARAMOUNT PROPERTY MANAGEMENT","15275 COLLIER BLVD","NAPLES","FL","34119"
"PR1S003241","55576","LA PALAPA CONDO","Lee","4704 VINCENNES BLVD, CAPE CORAL, FL 33904-9103","14","04/17/1984","Approved","Recorded","MA00001608","LA PALAPA CONDO ASSN INC","C/O AMERICAN CONDO MANAGEMENT","4223 DEL PRADO BLVD. SOUTH","CAPE CORAL","FL","33904"
