"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","46","PR1S002239","PLAZA DE MANANA, A CONDO PH I","17983-18001 SAN JUANCT SE","","FORT MYERS","FL","32912","2025","64","0","70.4"
"Condominium Project","46","PR1S002239","PLAZA DE MANANA, A CONDO PH I","17983-18001 SAN JUANCT SE","","FORT MYERS","FL","32912","2026","","",""
"Condominium Project","46","PR1S002239","PLAZA DE MANANA, A CONDO PH I","17983-18001 SAN JUANCT SE","","FORT MYERS","FL","32912","2024","64","70.4","0"
"Condominium Project","46","PR1S002239","PLAZA DE MANANA, A CONDO PH I","17983-18001 SAN JUANCT SE","","FORT MYERS","FL","32912","2023","64","70.4","0"
"Condominium Project","46","PR1S002239","PLAZA DE MANANA, A CONDO PH I","17983-18001 SAN JUANCT SE","","FORT MYERS","FL","32912","2022","64","64","0"
"Condominium Project","23","PR1S019206","PLAZA DEL PRADO","18011-18021-18031-81041","","NORTH MIAMI BEACH","FL","33160","2022","2484","2484","0"
"Condominium Project","23","PR1S019206","PLAZA DEL PRADO","18011-18021-18031-81041","","NORTH MIAMI BEACH","FL","33160","2024","2484","2484","0"
"Condominium Project","23","PR1S019206","PLAZA DEL PRADO","18011-18021-18031-81041","","NORTH MIAMI BEACH","FL","33160","2023","2484","2484","0"
"Condominium Project","23","PR1S019206","PLAZA DEL PRADO","18011-18021-18031-81041","","NORTH MIAMI BEACH","FL","33160","2026","2484","2484","0"
"Condominium Project","23","PR1S019206","PLAZA DEL PRADO","18011-18021-18031-81041","","NORTH MIAMI BEACH","FL","33160","2025","2484","2484","0"
"Condominium Project","23","PR1S014387","PLAZA DEL SOL CONDO","6960 RUE VENDOME","","MIAMI BEACH","FL","331412950","2025","","",""
"Condominium Project","23","PR1S014387","PLAZA DEL SOL CONDO","6960 RUE VENDOME","","MIAMI BEACH","FL","331412950","2026","","",""
"Condominium Project","23","PR1S014387","PLAZA DEL SOL CONDO","6960 RUE VENDOME","","MIAMI BEACH","FL","331412950","2024","","",""
"Condominium Project","23","PR1S014387","PLAZA DEL SOL CONDO","6960 RUE VENDOME","","MIAMI BEACH","FL","331412950","2022","","",""
"Condominium Project","23","PR1S014387","PLAZA DEL SOL CONDO","6960 RUE VENDOME","","MIAMI BEACH","FL","331412950","2023","","",""
"Condominium Project","16","PR1S016455","PLAZA EAST","4300 N OCEAN BLVD","","FORT LAUDERDALE","FL","333085944","2022","1064","1064","0"
"Condominium Project","16","PR1S016455","PLAZA EAST","4300 N OCEAN BLVD","","FORT LAUDERDALE","FL","333085944","2024","1064","1064","0"
"Condominium Project","16","PR1S016455","PLAZA EAST","4300 N OCEAN BLVD","","FORT LAUDERDALE","FL","333085944","2023","1064","1064","0"
"Condominium Project","16","PR1S016455","PLAZA EAST","4300 N OCEAN BLVD","","FORT LAUDERDALE","FL","333085944","2025","1064","1064","0"
"Condominium Project","16","PR1S016455","PLAZA EAST","4300 N OCEAN BLVD","","FORT LAUDERDALE","FL","333085944","2026","1064","1064","0"
"Condominium Project","46","PR1S009806","PLAZA FORTY-SEVEN","619 SE 47TH ST","","CAPE CORAL","FL","339045568","2025","36","36","0"
"Condominium Project","46","PR1S009806","PLAZA FORTY-SEVEN","619 SE 47TH ST","","CAPE CORAL","FL","339045568","2026","36","36","0"
"Condominium Project","46","PR1S009806","PLAZA FORTY-SEVEN","619 SE 47TH ST","","CAPE CORAL","FL","339045568","2023","32","32","0"
"Condominium Project","46","PR1S009806","PLAZA FORTY-SEVEN","619 SE 47TH ST","","CAPE CORAL","FL","339045568","2024","36","36","0"
"Condominium Project","46","PR1S009806","PLAZA FORTY-SEVEN","619 SE 47TH ST","","CAPE CORAL","FL","339045568","2022","36","36","0"
"Condominium Project","46","PR1S001476","PLAZA FORTY-SEVEN WEST CONDO","607 SE 47TH ST","","CAPE CORAL","FL","339045566","2026","32","32","0"
"Condominium Project","46","PR1S001476","PLAZA FORTY-SEVEN WEST CONDO","607 SE 47TH ST","","CAPE CORAL","FL","339045566","2024","32","32","0"
"Condominium Project","46","PR1S001476","PLAZA FORTY-SEVEN WEST CONDO","607 SE 47TH ST","","CAPE CORAL","FL","339045566","2025","32","32","0"
"Condominium Project","46","PR1S001476","PLAZA FORTY-SEVEN WEST CONDO","607 SE 47TH ST","","CAPE CORAL","FL","339045566","2022","32","32","0"
"Condominium Project","46","PR1S001476","PLAZA FORTY-SEVEN WEST CONDO","607 SE 47TH ST","","CAPE CORAL","FL","339045566","2023","32","32","0"
"Condominium Project","68","PR1V005285","PLAZA GARDENS, A CONDO, THE","3700 S OSPREY AVE","","SARASOTA","FL","342396820","2024","256","256","0"
"Condominium Project","68","PR1V005285","PLAZA GARDENS, A CONDO, THE","3700 S OSPREY AVE","","SARASOTA","FL","342396820","2022","256","256","0"
"Condominium Project","68","PR1V005285","PLAZA GARDENS, A CONDO, THE","3700 S OSPREY AVE","","SARASOTA","FL","342396820","2023","256","256","0"
"Condominium Project","68","PR1V005285","PLAZA GARDENS, A CONDO, THE","3700 S OSPREY AVE","","SARASOTA","FL","342396820","2026","","",""
"Condominium Project","68","PR1V005285","PLAZA GARDENS, A CONDO, THE","3700 S OSPREY AVE","","SARASOTA","FL","342396820","2025","256","256","0"
"Condominium Project","39","PR70856","PLAZA HARBOUR ISLAND, A CONDO","450 KNIGHTS RUN AVENUE","","TAMPA","FL","33602","2022","568","568","0"
"Condominium Project","39","PR70856","PLAZA HARBOUR ISLAND, A CONDO","450 KNIGHTS RUN AVENUE","","TAMPA","FL","33602","2023","568","568","0"
"Condominium Project","39","PR70856","PLAZA HARBOUR ISLAND, A CONDO","450 KNIGHTS RUN AVENUE","","TAMPA","FL","33602","2024","568","568","0"
"Condominium Project","39","PR70856","PLAZA HARBOUR ISLAND, A CONDO","450 KNIGHTS RUN AVENUE","","TAMPA","FL","33602","2025","568","568","0"
"Condominium Project","39","PR70856","PLAZA HARBOUR ISLAND, A CONDO","450 KNIGHTS RUN AVENUE","","TAMPA","FL","33602","2026","568","568","0"
"Condominium Project","23","PR1V007400","PLAZA OF BAL HARBOUR, A CONDO","10185 COLLINS AVE","","BAL HARBOUR","FL","331541600","2025","1204","1324.4","0"
"Condominium Project","23","PR1V007400","PLAZA OF BAL HARBOUR, A CONDO","10185 COLLINS AVE","","BAL HARBOUR","FL","331541600","2026","","",""
"Condominium Project","23","PR1V007400","PLAZA OF BAL HARBOUR, A CONDO","10185 COLLINS AVE","","BAL HARBOUR","FL","331541600","2023","1204","1204","0"
"Condominium Project","23","PR1V007400","PLAZA OF BAL HARBOUR, A CONDO","10185 COLLINS AVE","","BAL HARBOUR","FL","331541600","2022","1204","1204","0"
"Condominium Project","23","PR1V007400","PLAZA OF BAL HARBOUR, A CONDO","10185 COLLINS AVE","","BAL HARBOUR","FL","331541600","2024","1204","1204","0"
"Condominium Project","23","PR1S003043","PLAZA OF THE AMERICAS, PART I, A CONDO","16909 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2023","760","760","0"
"Condominium Project","23","PR1S003043","PLAZA OF THE AMERICAS, PART I, A CONDO","16909 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2022","760","760","0"
"Condominium Project","23","PR1S003043","PLAZA OF THE AMERICAS, PART I, A CONDO","16909 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2025","760","760","0"
"Condominium Project","23","PR1S003043","PLAZA OF THE AMERICAS, PART I, A CONDO","16909 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2026","","",""
"Condominium Project","23","PR1S003043","PLAZA OF THE AMERICAS, PART I, A CONDO","16909 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2024","760","760","0"
"Condominium Project","23","PR1S003044","PLAZA OF THE AMERICAS, PART II, A CONDO","17001 N BAY RD","","MIAMI BEACH","FL","331603643","2024","760","760","0"
"Condominium Project","23","PR1S003044","PLAZA OF THE AMERICAS, PART II, A CONDO","17001 N BAY RD","","MIAMI BEACH","FL","331603643","2023","760","760","0"
"Condominium Project","23","PR1S003044","PLAZA OF THE AMERICAS, PART II, A CONDO","17001 N BAY RD","","MIAMI BEACH","FL","331603643","2026","760","760","0"
"Condominium Project","23","PR1S003044","PLAZA OF THE AMERICAS, PART II, A CONDO","17001 N BAY RD","","MIAMI BEACH","FL","331603643","2025","760","760","0"
"Condominium Project","23","PR1S003044","PLAZA OF THE AMERICAS, PART II, A CONDO","17001 N BAY RD","","MIAMI BEACH","FL","331603643","2022","760","760","0"
"Condominium Project","23","PR1S003045","PLAZA OF THE AMERICAS, PART III, A CONDO","17011 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2022","684","684","0"
"Condominium Project","23","PR1S003045","PLAZA OF THE AMERICAS, PART III, A CONDO","17011 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2025","684","752.4","0"
"Condominium Project","23","PR1S003045","PLAZA OF THE AMERICAS, PART III, A CONDO","17011 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2026","684","684","0"
"Condominium Project","23","PR1S003045","PLAZA OF THE AMERICAS, PART III, A CONDO","17011 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2023","684","684","0"
"Condominium Project","23","PR1S003045","PLAZA OF THE AMERICAS, PART III, A CONDO","17011 NORTH BAY ROAD","","MIAMI BEACH","FL","331603643","2024","684","752.4","0"
"Condominium Project","23","PR1S007740","PLAZA OF THE AMERICAS, PART IV, A CONDO","17021 N BAY RD","","MIAMI BEACH","FL","331603643","2024","1120","1232","0"
"Condominium Project","23","PR1S007740","PLAZA OF THE AMERICAS, PART IV, A CONDO","17021 N BAY RD","","MIAMI BEACH","FL","331603643","2026","1120","1120","0"
"Condominium Project","23","PR1S007740","PLAZA OF THE AMERICAS, PART IV, A CONDO","17021 N BAY RD","","MIAMI BEACH","FL","331603643","2025","1120","1120","0"
"Condominium Project","23","PR1S007740","PLAZA OF THE AMERICAS, PART IV, A CONDO","17021 N BAY RD","","MIAMI BEACH","FL","331603643","2022","1120","1120","0"
"Condominium Project","23","PR1S007740","PLAZA OF THE AMERICAS, PART IV, A CONDO","17021 N BAY RD","","MIAMI BEACH","FL","331603643","2023","1120","1120","0"
"Condominium Project","23","PR1V007779","PLAZA OF WESTLAND CONDO, THE","4675 W 18TH CT","","HIALEAH","FL","330122842","2022","480","480","0"
"Condominium Project","23","PR1V007779","PLAZA OF WESTLAND CONDO, THE","4675 W 18TH CT","","HIALEAH","FL","330122842","2023","480","480","0"
"Condominium Project","23","PR1V007779","PLAZA OF WESTLAND CONDO, THE","4675 W 18TH CT","","HIALEAH","FL","330122842","2025","480","480","0"
"Condominium Project","23","PR1V007779","PLAZA OF WESTLAND CONDO, THE","4675 W 18TH CT","","HIALEAH","FL","330122842","2024","480","480","0"
"Condominium Project","23","PR1V007779","PLAZA OF WESTLAND CONDO, THE","4675 W 18TH CT","","HIALEAH","FL","330122842","2026","480","480","0"
"Condominium Project","74","PR71787","PLAZA RESORT & SPA, A CONDO","600 N ATLANTIC AVE","","DAYTONA BEACH","FL","32118","2022","1292","1563.32","0"
"Condominium Project","74","PR71787","PLAZA RESORT & SPA, A CONDO","600 N ATLANTIC AVE","","DAYTONA BEACH","FL","32118","2023","1292","1292","0"
"Condominium Project","74","PR71787","PLAZA RESORT & SPA, A CONDO","600 N ATLANTIC AVE","","DAYTONA BEACH","FL","32118","2024","1292","0","1421.2"
"Condominium Project","74","PR71787","PLAZA RESORT & SPA, A CONDO","600 N ATLANTIC AVE","","DAYTONA BEACH","FL","32118","2025","1292","0","1563.32"
"Condominium Project","74","PR71787","PLAZA RESORT & SPA, A CONDO","600 N ATLANTIC AVE","","DAYTONA BEACH","FL","32118","2026","","",""
"Condominium Project","52","PR1S014057","PLAZA RIDGE, A CONDO","PINE THICK ST&SILVER LK RD","","SILVER SPRINGS SHRS","FL","32672","2026","128","128","0"
"Condominium Project","52","PR1S014057","PLAZA RIDGE, A CONDO","PINE THICK ST&SILVER LK RD","","SILVER SPRINGS SHRS","FL","32672","2025","128","128","0"
"Condominium Project","52","PR1S014057","PLAZA RIDGE, A CONDO","PINE THICK ST&SILVER LK RD","","SILVER SPRINGS SHRS","FL","32672","2023","128","128","0"
"Condominium Project","52","PR1S014057","PLAZA RIDGE, A CONDO","PINE THICK ST&SILVER LK RD","","SILVER SPRINGS SHRS","FL","32672","2022","128","128","0"
"Condominium Project","52","PR1S014057","PLAZA RIDGE, A CONDO","PINE THICK ST&SILVER LK RD","","SILVER SPRINGS SHRS","FL","32672","2024","128","128","0"
"Condominium Project","16","PR1S015371","PLAZA SOUTH","4280 GALT OCEAN DR","","FORT LAUDERDALE","FL","333086147","2024","1344","1344","0"
"Condominium Project","16","PR1S015371","PLAZA SOUTH","4280 GALT OCEAN DR","","FORT LAUDERDALE","FL","333086147","2022","1344","1344","0"
"Condominium Project","16","PR1S015371","PLAZA SOUTH","4280 GALT OCEAN DR","","FORT LAUDERDALE","FL","333086147","2023","1344","1344","0"
"Condominium Project","16","PR1S015371","PLAZA SOUTH","4280 GALT OCEAN DR","","FORT LAUDERDALE","FL","333086147","2026","1344","1344","0"
"Condominium Project","16","PR1S015371","PLAZA SOUTH","4280 GALT OCEAN DR","","FORT LAUDERDALE","FL","333086147","2025","1344","1344","0"
"Condominium Project","47","PR71392","PLAZA TOWER, A CONDO","300 SOUTH DUVAL STREET","","TALLAHASSEE","FL","32301","2022","808","808","0"
"Condominium Project","47","PR71392","PLAZA TOWER, A CONDO","300 SOUTH DUVAL STREET","","TALLAHASSEE","FL","32301","2023","808","808","0"
"Condominium Project","47","PR71392","PLAZA TOWER, A CONDO","300 SOUTH DUVAL STREET","","TALLAHASSEE","FL","32301","2024","808","808","0"
"Condominium Project","47","PR71392","PLAZA TOWER, A CONDO","300 SOUTH DUVAL STREET","","TALLAHASSEE","FL","32301","2025","808","888.8","0"
"Condominium Project","47","PR71392","PLAZA TOWER, A CONDO","300 SOUTH DUVAL STREET","","TALLAHASSEE","FL","32301","2026","808","808","0"
"Condominium Project","16","PR1S018547","PLAZA TOWERS NORTH","S OCEAN DR","","HALLANDALE","FL","33009","2025","816","816","0"
"Condominium Project","16","PR1S018547","PLAZA TOWERS NORTH","S OCEAN DR","","HALLANDALE","FL","33009","2026","816","816","0"
"Condominium Project","16","PR1S018547","PLAZA TOWERS NORTH","S OCEAN DR","","HALLANDALE","FL","33009","2023","816","816","0"
"Condominium Project","16","PR1S018547","PLAZA TOWERS NORTH","S OCEAN DR","","HALLANDALE","FL","33009","2022","816","816","0"
"Condominium Project","16","PR1S018547","PLAZA TOWERS NORTH","S OCEAN DR","","HALLANDALE","FL","33009","2024","816","816","0"
"Condominium Project","16","PR1S018841","PLAZA TOWERS SOUTH","1849 S OCEAN DR","","HALLANDALE","FL","330094969","2024","840","840","0"
"Condominium Project","16","PR1S018841","PLAZA TOWERS SOUTH","1849 S OCEAN DR","","HALLANDALE","FL","330094969","2022","840","840","0"
"Condominium Project","16","PR1S018841","PLAZA TOWERS SOUTH","1849 S OCEAN DR","","HALLANDALE","FL","330094969","2023","840","924","0"
"Condominium Project","16","PR1S018841","PLAZA TOWERS SOUTH","1849 S OCEAN DR","","HALLANDALE","FL","330094969","2025","840","840","0"
"Condominium Project","16","PR1S018841","PLAZA TOWERS SOUTH","1849 S OCEAN DR","","HALLANDALE","FL","330094969","2026","840","840","0"
"Condominium Project","18","PR1S017951","PLAZA VIEW CONDO","3136 HARBOR BLVD","","PORT CHARLOTTE","FL","339526708","2026","152","152","0"
"Condominium Project","18","PR1S017951","PLAZA VIEW CONDO","3136 HARBOR BLVD","","PORT CHARLOTTE","FL","339526708","2025","152","167.2","0"
"Condominium Project","18","PR1S017951","PLAZA VIEW CONDO","3136 HARBOR BLVD","","PORT CHARLOTTE","FL","339526708","2024","152","152","0"
"Condominium Project","18","PR1S017951","PLAZA VIEW CONDO","3136 HARBOR BLVD","","PORT CHARLOTTE","FL","339526708","2022","152","152","0"
"Condominium Project","18","PR1S017951","PLAZA VIEW CONDO","3136 HARBOR BLVD","","PORT CHARLOTTE","FL","339526708","2023","152","152","0"
"Condominium Project","18","PR1S017409","PLAZA VIEW CONDO APTS","3100 HARBOR BLVD #107","","PORT CHARLOTTE","FL","339526701","2022","188","188","0"
"Condominium Project","18","PR1S017409","PLAZA VIEW CONDO APTS","3100 HARBOR BLVD #107","","PORT CHARLOTTE","FL","339526701","2023","188","188","0"
"Condominium Project","18","PR1S017409","PLAZA VIEW CONDO APTS","3100 HARBOR BLVD #107","","PORT CHARLOTTE","FL","339526701","2024","188","188","0"
"Condominium Project","18","PR1S017409","PLAZA VIEW CONDO APTS","3100 HARBOR BLVD #107","","PORT CHARLOTTE","FL","339526701","2025","188","188","0"
"Condominium Project","18","PR1S017409","PLAZA VIEW CONDO APTS","3100 HARBOR BLVD #107","","PORT CHARLOTTE","FL","339526701","2026","188","188","0"
"Condominium Project","62","PR1P014787","PLAZA VILLAS I","534 47TH AVE. N.E.","","ST PETERSBURG","FL","33703","2025","160","160","0"
"Condominium Project","62","PR1P014787","PLAZA VILLAS I","534 47TH AVE. N.E.","","ST PETERSBURG","FL","33703","2026","160","160","0"
"Condominium Project","62","PR1P014787","PLAZA VILLAS I","534 47TH AVE. N.E.","","ST PETERSBURG","FL","33703","2024","160","176","0"
"Condominium Project","62","PR1P014787","PLAZA VILLAS I","534 47TH AVE. N.E.","","ST PETERSBURG","FL","33703","2022","160","160","0"
"Condominium Project","62","PR1P014787","PLAZA VILLAS I","534 47TH AVE. N.E.","","ST PETERSBURG","FL","33703","2023","160","160","0"
"Condominium Project","23","PR1S021723","PLAZA VILLAS TOWNHOUSES","728 S.W. 2ND STREET","","MIAMI","FL","33126","2024","36","36","0"
"Condominium Project","23","PR1S021723","PLAZA VILLAS TOWNHOUSES","728 S.W. 2ND STREET","","MIAMI","FL","33126","2023","36","36","0"
"Condominium Project","23","PR1S021723","PLAZA VILLAS TOWNHOUSES","728 S.W. 2ND STREET","","MIAMI","FL","33126","2022","36","36","0"
"Condominium Project","23","PR1S021723","PLAZA VILLAS TOWNHOUSES","728 S.W. 2ND STREET","","MIAMI","FL","33126","2025","36","36","0"
"Condominium Project","23","PR1S021723","PLAZA VILLAS TOWNHOUSES","728 S.W. 2ND STREET","","MIAMI","FL","33126","2026","36","36","0"
"Condominium Project","23","PR1S021724","PLAZA VILLAS TOWNHOUSES (II)","997 SW 6TH ST","","MIAMI","FL","33126","2026","","",""
"Condominium Project","23","PR1S021724","PLAZA VILLAS TOWNHOUSES (II)","997 SW 6TH ST","","MIAMI","FL","33126","2025","","",""
"Condominium Project","23","PR1S021724","PLAZA VILLAS TOWNHOUSES (II)","997 SW 6TH ST","","MIAMI","FL","33126","2022","","",""
"Condominium Project","23","PR1S021724","PLAZA VILLAS TOWNHOUSES (II)","997 SW 6TH ST","","MIAMI","FL","33126","2023","","",""
"Condominium Project","23","PR1S021724","PLAZA VILLAS TOWNHOUSES (II)","997 SW 6TH ST","","MIAMI","FL","33126","2024","","",""
"Condominium Project","56","PR1S024855","PLAZA, A MIXED USE CONDO, THE","4507 FURLING LANE","","DESTIN","FL","32541","2022","48","48","0"
"Condominium Project","56","PR1S024855","PLAZA, A MIXED USE CONDO, THE","4507 FURLING LANE","","DESTIN","FL","32541","2026","48","48","0"
"Condominium Project","56","PR1S024855","PLAZA, A MIXED USE CONDO, THE","4507 FURLING LANE","","DESTIN","FL","32541","2025","48","48","0"
"Condominium Project","56","PR1S024855","PLAZA, A MIXED USE CONDO, THE","4507 FURLING LANE","","DESTIN","FL","32541","2024","48","48","0"
"Condominium Project","56","PR1S024855","PLAZA, A MIXED USE CONDO, THE","4507 FURLING LANE","","DESTIN","FL","32541","2023","48","48","0"
"Condominium Project","13","PR1S007872","PLAZAS OF ST THOMAS I","8600 THOMAS DR","","PANAMA CITY BEACH","FL","324074749","2023","88","88","0"
"Condominium Project","13","PR1S007872","PLAZAS OF ST THOMAS I","8600 THOMAS DR","","PANAMA CITY BEACH","FL","324074749","2024","88","88","0"
"Condominium Project","13","PR1S007872","PLAZAS OF ST THOMAS I","8600 THOMAS DR","","PANAMA CITY BEACH","FL","324074749","2026","88","88","0"
"Condominium Project","13","PR1S007872","PLAZAS OF ST THOMAS I","8600 THOMAS DR","","PANAMA CITY BEACH","FL","324074749","2025","88","88","0"
