"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1S005390","56534","POINT ROYALE # 8","Dade","19440-46 S.W. 103RD COURT, MIAMI, FL 33176","4","11/03/1975","Approved","Delinquent","MA00004058","POINT ROYALE CONDO ASSN # 8","C/O EUSEBIO RODRIGUEZ","29780 SW 164 PL","HOMESTEAD","FL","33033"
"PR1S005392","56536","POINT ROYALE #10","Dade","19440-46 S.W. 103RD COURT, MIAMI, FL 33176","4","11/04/1976","Approved","Delinquent","MA00009887","POINT ROYALE CONDO #10 ASSN","","19390 LENAIRE DRIVE","CUTLER BAY","FL","33189"
"PR1S003414","55651","WESTLAND-EDEN CONDO II","Dade","1900 WEST 54TH STREET, HIALEAH, FL 33012-2115","88","12/18/1975","Approved","Delinquent","MA00008836","WESTLAND EDEN PHASE II CONDO ASSOC.","C/O LEXSA PROPERTY MANAGEMENT LLC","7975 NW 154 ST, SUITE 370","MIAMI LAKES","FL","33016"
"PR1S003477","55681","PINEBROOKE CONDO T","Dade","15850 SW 90TH CT, MIAMI, FL 33157-1948","4","01/21/1979","Approved","Delinquent","MA00002332","PINEBROOK T ASSOC INC","C/O BRUCE BARTON","15290 SW 82 AVE","PALMETTO BAY","FL","33157"
"PR1S005611","56681","BRICKELL MAR, A CONDO","Dade","2201 BRICKELL AVE, MIAMI, FL 33129-2123","92","01/01/1980","Approved","Delinquent","MA00013701","BRICKELL MAR CONDO ASSN","","8200 NW 41ST ST, STE 200","DORAL","FL","33166"
"PR1P021797","53181","EL PRADO XIII, A CONDO","Dade","WEST 32ND AVE & 76TH STREET, HIALEAH, FL 33016","224","04/02/1991","Approved","Delinquent","MA00020226","EL PRADO XIII CONDO ASSOCIATION","C/O HENRY GALVEZ- PRESIDENT","7707 WEST 29TH LANE, UNIT 102","HIALEAH","FL","33018"
"PR1P021884","53197","MELROSE TOWNHOMES CONDO","Dade","NW 25TH AVENUE, MIAMI, FL 33142","150","04/12/1994","Approved","Delinquent","MA00020314","MELROSE TOWNHOMES CONDO ASSN., INC.","C/O NEIGHBORHOOD PROPERTY MANAGEMENT","2083 W 76 STREET","HIALEAH","FL","33016"
"PR1S000068","54173","MAGNUM BUNGALOW COURT A CONDO","Dade","8420 SW 38TH ST, MIAMI, FL 33155-3210","20","01/01/1981","Approved","Delinquent","MA00003501","MAGNUM BUNGALOW COURT CONDO","C/O AQUI PROPERTIES LLC","8300 SW 38 ST","MIAMI","FL","33155"
"PR1S000215","54234","P M C CONDO","Dade","2261 W 52ND ST, HIALEAH, FL 33016-2091","8","01/28/1983","Approved","Delinquent","MA00001652","P.M.C. CONDO ASSN INC","C/O LLOELINE QUESADA","P O BOX 160460","HIALEAH","FL","33016"
"PR1S000245","54243","VILLAS LINDAS TOWNHOUSES, A CONDO","Dade","1661-1790 W 59TH AVENUE, HIALEAH, FL 33010","18","01/14/1985","Approved","Delinquent","MA00015844","VILLAS LINDAS TOWNHOUSES ASSN INC","C/O LS MANAGEMENT SOLUTIONS GROUP, INC","8333 NW 52 ST #450","DORAL","FL","33166"
"PR1S004373","56081","CARMEL AT THE CALIFORNIA CLUB 10","Dade","801 NE 199TH ST, MIAMI, FL 33179-3035","16","07/20/1984","Approved","Delinquent","MA00012023","CARMEL @ THE CALIFORNIA CLUB 10 ASSN INC","C/O GABRIEL MOSS, PRESIDENT","PO BOX 296","HALLANDALE","FL","33009"
"PR1P012775","52488","MIDWAY GARDENS APTS PH II, A CONDO","Dade","8245 NW 7TH ST, MIAMI, FL 33126","32","08/20/1981","Approved","Delinquent","MA00011648","MIDWAY GARDENS APTS CONDO ASSN INC","C/O ARTURO LUI ABREU, REGISTERED AGENT","8202 NW 8TH ST","MIAMI","FL","33126"
"PR1P012776","52489","MIDWAY GARDENS APTS PH III, A CONDO","Dade","8245 NW 7TH ST, MIAMI, FL 33126-3901","18","08/25/1981","Approved","Delinquent","MA00011648","MIDWAY GARDENS APTS CONDO ASSN INC","C/O ARTURO LUI ABREU, REGISTERED AGENT","8202 NW 8TH ST","MIAMI","FL","33126"
"PR1P023185","53405","WEST 74TH STREET II, A CONDO","Dade","2351 WEST 74TH STREET, HIALEAH, FL 33016","15","06/26/1995","Approved","Delinquent","MA00021518","WEST 74TH STREET II CONDO ASSN INC","C/O TRUST MANAGEMENT SERVICES GROUP","P.O. BOX 160698","HIALEAH","FL","33016"
"PR1P012906","52531","VILLAS OF NARANJA","Dade","S.W. 26TH ST. 139TH COURT, NARANJA, FL 33030","90","12/17/1986","Approved","Delinquent","MA00000940","VILLAS OF NARANJA CONDO ASSOC., INC.","C/O JOSEPH VARELA, PRESIDENT","12360 SW 132 COURT, SUITE 214","MIAMI","FL","33186"
"PR1S008450","57998","PORTUGAL TOWERS","Dade","3200 COLLINS AVE, MIAMI BEACH, FL 33140-4028","96","09/21/1982","Approved","Delinquent","MA00005415","PORTUGAL TOWERS CONDO ASSOC., INC.","C/O MOSHE EHRENFELD","3200 COLLINS AVENUE","MIAMI","FL","33140"
"PR1P023543","53459","OCEAN WALK ON SOUTH BEACH, A CONDO","Dade","335 OCEAN DRIVE, MIAMI BEACH, FL 33139","78","03/11/1996","Approved","Delinquent","MA00021850","OCEAN WALK ON SOUTH BCH CONDO ASSN INC","C/O BLUE LEAF MANAGEMENT","1688 MERIDIAN AVE, STE 714","MIAMI BEACH","FL","33139"
"PR1P021260","53085","SHIPYARD, A CONDO","Monroe","THOMAS ST. AT SOUTHARD ST., KEY WEST, FL 33041","183","09/10/1990","Approved","Delinquent","MA00019756","SHIPYARD CONDO ASSN INC","C/O CRAIG TELLARD, ASSN TREASURER","2510 CANTERBURY RD, STE 200","WESTLAKE","OH","44145"
"PR1S004364","56072","CARMEL AT THE CALIFORNIA CLUB 03","Dade","771 NE 199TH ST, MIAMI, FL 33179-3066","16","10/26/1983","Approved","Delinquent","MA00001424","CARMEL @ THE CALIFORNIA CLUB CONDO 3","C/O BRADY DOUGLAS, PRESIDENT","771 NE 199TH ST","MIAMI","FL","33179"
"PR1S002255","55149","IVINETA, A CONDO","Dade","1652 1654, 1656, 1658 W 42 PLACE, HIALEAH, FL 33016","4","09/04/1984","Approved","Delinquent","MA00009495","IVINETA, A CONDO ASSOC INC","C/O ESTEBAN GARCIA VALDES","1648 W 42 PL, UNIT C","HIALEAH","FL","33012"
"PR1S001181","54689","NORTH PATIO HOMES CONDO","Dade","5325 W 14TH AVE, HIALEAH, FL 33012-3031","6","07/25/1979","Approved","Delinquent","MA00014693","NORTH PATIO HOMES ASSOC INC","C/O ROBERTO SANTOS, OWNER","5325 W 14 AVE, UNIT A","HIALEAH","FL","33012"
"PR1P025742","53914","COURTS AT DORAL ISLES, A CONDO","Dade","NW 114TH AVE & 65TH STREET, MIAMI, FL 33172","736","08/23/2001","Approved","Delinquent","MA00024135","COURTS AT DORAL ISLES CONDO ASSN, INC","C/O ALLIED PROPERTY GROUP","12350 SW 132ND CT","DORAL","FL","33178"
"PR1P012774","52487","MIDWAY GARDENS APTS PH I, A CONDO","Dade","8245 NW 7TH ST, MIAMI, FL 33126-3901","18","08/20/1981","Approved","Delinquent","MA00011648","MIDWAY GARDENS APTS CONDO ASSN INC","C/O ARTURO LUI ABREU, REGISTERED AGENT","8202 NW 8TH ST","MIAMI","FL","33126"
"PR1S007940","57747","VILLAS DE NEW ENGLAND CONDO","Dade","2310-2330 WEST 60TH STREET, HIALEAH, FL 33016","22","01/06/1987","Approved","Delinquent","MA00015957","VILLAS DE NEW ENGLAND ASSN INC","C/O PRIMO RENTALS LLC","1430 S DIXIE HWY","CORAL GABLES","FL","33146"
"PR1S008234","57877","VILLA PILAR CONDO","Dade","50 WEST 7TH STREET, HIALEAH, FL 33010-4308","4","05/20/1987","Approved","Delinquent","MA00003653","VILLA PILAR CONDO ASSOC., INC.","C/O BEA ENRIQUEZ","50 WEST 7 ST","MIAMI","FL","33010"
"PR1P025863","53939","GARDENGATE II, A CONDO","Dade","N.W. 108TH AVE & N.W. 87 CT, HIALEAH GARDENS, FL 33018","75","12/28/2001","Approved","Recorded","MA00024251","GARDENGATE II CONDO INC","C/O G VIC MANAGEMENT INC","1275 WEST 47TH PLACE","HIALEAH","FL","33012"
"PR1S002505","55235","NATURE ONE","Dade","1641 NW 26TH AVE, MIAMI, FL 33125-2137","5","04/09/1982","Approved","Recorded","MA00000434","NATURE ONE CONDO ASSN INC","C/O FLAMINGO INMOBILIARIA LLC","4000 HOLLYWOOD BLVD","HOLLYWOOD","FL","33021"
"PR1P019910","52872","MONTEREY VILLAGE TWO, A CONDO","Dade","480 NE 210 CIRCLE TERRACE, MIAMI, FL 33179","194","12/04/1987","Approved","Recorded","MA00013237","MONTEREY VILLAGE ONE CONDO INC","C/O FIRST SERVICE RESIDENTIAL","PO BOX 34769","CHARLOTTE","NC","28234"
"PR1P019959","52880","VISTA ALEGRE TOWNHOMES CONDO","Dade","5590 W 26TH AVE, HIALEAH, FL 33016-4032","118","03/31/1988","Approved","Recorded","MA00018498","VISTA ALEGRE TOWNHOMES CONDO ASSN","","P.O BOX 160698","HIALEAH","FL","33016"
"PR1P020261","52914","DORAL COURT, A CONDO","Dade","8000 LAKE DRIVE, MIAMI, FL 33166-4639","140","07/20/1988","Approved","Recorded","MA00018808","DORAL COURT CONDO ASSN., INC.","C/O ATLAS PROPERTY MANAGEMENT SERVICES","1500 NW 89 COURT","DORAL","FL","33172"
"PR1P025214","53807","BAY HARBOUR, A CONDO","Monroe","101 GULFVIEW DRIVE, ISLAMORADA, FL 33036","114","04/30/2002","Approved","Recorded","MA00023530","BAY HARBOUR OF ISLAMORADA CONDO ASSOC., INC.","","101 GULFVIEW DRIVE","ISLAMORADA","FL","33036"
"PR1P025257","53817","DORAL GRAND, A CONDO","Dade","NW 58TH ST & NW 107TH AVENUE, MIAMI, FL 33178","76","03/28/2000","Approved","Recorded","MA00023620","DORAL GRAND CONDOMINIUM INC","C/O NEW HORIZONS PROPERTY MGMT SOLUTION","14411 COMMERCE WAY","MIAMI LAKES","FL","33016"
"PR1P025261","53819","BONITA GOLF VIEW TOWNVILLAS STAGE II, A CONDO","Dade","17400 NW 69 CT, MIAMI LAKES, FL 33014","120","06/13/2000","Approved","Recorded","MA00023624","BONITA GOLF VIEW TOWNVILLAS STAGE II","C/O FLA. PROPERTY SOLUTIONS","1000 5TH STREET, SUITE 200","MIAMI BEACH","FL","33139"
"PR1P025410","53849","PARK PLACE AT KING'S MEADOW CONDO","Dade","14331 S.W. 96TH STREET, MIAMI, FL 33185","52","08/17/2000","Approved","Recorded","MA00023778","PARK PLACE AT KING'S MEADOW CONDO ASSOC.INC.","C/O EMPIRE PROPERTY MGMT LLC","12 SE 4TH ROAD","HOMESTEAD","FL","33030"
"PR1P025418","53850","CLOISTERS ON THE BAY, A CONDO","Dade","3471 MAIN HIGHWAY, COCONUT GROVE, FL 33133","40","07/19/2002","Approved","Recorded","MA00023787","CLOISTERS ON THE BAY CONDO ASSOC., INC.","","8200 NW 33RD STREET SUITE 300","DORAL","FL","33122-1901"
"PR1P020294","52923","SEVILLE PLACE TWO, A CONDO","Dade","NW 192ND STREET, MIAMI, FL 33150","24","06/15/1988","Approved","Recorded","MA00002416","SEVILLE PLACE CONDO ASSN INC","C/O UNIVERSE CONSULTANT INC","7466 NW 8TH STREET","MIAMI","FL","33126"
"PR1P020352","52932","LAS BRISAS DEL LAGO CONDO","Dade","2030 SW 122ND AVE, MIAMI, FL 33175-7333","15","05/25/1988","Approved","Recorded","MA00018937","BRISAS DEL LAGO CONDO ASSOC., INC.","C/O All in One Property Management LLC","9100 S DADELAND BLVD #1500","MIAMI","FL","33156"
"PR1P020405","52940","NEW PASEOS CASTELLANOS CONDO THE","Dade","12205 SW 16TH TERRACE, MIAMI, FL 33146","144","03/15/1985","Approved","Recorded","MA00018980","NEW PASEOS CASTELLANOS CONDO ASSN INC","","PO BOX 652921","MIAMI","FL","33265"
"PR1P020436","52946","LAGO GRANDE SEVEN-C, A CONDO","Dade","N.W. 82ND AVENUE, HIALEAH, FL 33016","56","06/26/1989","Approved","Recorded","MA00002497","LAGO GRANDE SEVEN CONDO ASSOC., INC.","C/O FLORIDA PROPERTY MANAGEMENT INC","6520 W 24TH COURT","HIALEAH","FL","33016"
"PR1P025459","53859","SAN MARCO VILLAS, A CONDO","Dade","17801 N.W. 70TH AVENUE, MIAMI LAKES, FL 33015","134","05/25/2001","Approved","Recorded","MA00023840","SAN MARCO VILLAS OF MIAMI CONDO ASSN, INC","C/O GRS MANAGEMENT INC","15280 NW  79 CT","MIAMI LAKES","FL","33016"
"PR1S001392","54792","PEREZ CONDO","Dade","439-41 E 16 ST, HIALEAH, FL 33010","2","07/21/1983","Approved","Recorded","MA00012540","PEREZ CONDO ASSN INC","","439 E 16TH ST","HIALEAH","FL","33010-3248"
"PR1S001395","54795","KENILWORTH","Dade","10205 COLLINS AVE, BAL HARBOUR, FL 33154-1426","151","11/21/1975","Approved","Recorded","MA00010325","KENILWORTH ASSN, INC","","10205 COLLINS AVE","BAL HARBOUR","FL","33154"
"PR1S001407","54804","ROADS TOWNHOUSE WEST CONDO","Dade","1905-1907 S.W. 7 AVENUE, MIAMI, FL 33129-1351","2","11/20/1986","Approved","Recorded","MA00014071","ROADS TOWNHOUSE WEST CONDOASSOC. INC.","","1441 SW 12TH ST","MIAMI","FL","33135-5305"
"PR1S001408","54805","ROADS TOWNHOUSE EAST CONDO","Dade","630-632 S.W. 19TH ROAD, MIAMI, FL 33129","2","02/20/1987","Approved","Recorded","MA00003788","ROADS TOWNHOUSE EAST CONDOASSOC. INC.","","1441 SW 12TH ST","MIAMI","FL","33135-5305"
"PR1S001468","54829","MANGO HILL CONDO # 1","Dade","1086 W 43RD PL #1, HIALEAH, FL 33012-4140","90","11/16/1976","Approved","Recorded","MA00008401","MANGO HILL CONDO ASSN # 1","C/O TOP SERVICE PROPERTY MANAGEMENT, LLC","5901 NW 151ST ST SUITE 100","MIAMI LAKES","FL","33014"
"PR1S001469","54830","MANGO HILL CONDO # 2","Dade","4055 W. 12 AVE., HIALEAH, FL 33012","83","07/13/1977","Approved","Recorded","MA00003429","MANGO HILL CONDO ASSN # 2","C/O TRUST MANAGEMENT SERVICE GROUP","PO BOX 160698","HIALEAH","FL","33016"
"PR1S001473","54833","WINSTON TOWERS 700 CONDO","Dade","290 174TH STREET, MIAMI BEACH, FL 33160-3206","391","01/01/1980","Approved","Recorded","MA00006197","WINSTON TOWERS 700 ASSOC., INC.","","290 174TH STREET","MIAMI BEACH","FL","33160-3206"
"PR1P025500","53868","KENDALL VILLAGE TOWNVILLAS, A CONDO","Dade","8501 S.W. 124TH AVENUE, MIAMI, FL 33186","87","05/15/2001","Approved","Recorded","MA00023884","KENDALL VILLAGE TOWNVILLAS, A CONDO ASSOC., INC.","C/O MIAMI MANAGEMENT, INC.","PO BOX 36307","CHARLOTTE","NC","28236"
"PR1P025513","53873","MEADOWS CONDO, THE","Monroe","1315 PINE STREET, KEY WEST, FL 33040","5","12/12/2000","Approved","Recorded","MA00023900","MEADOWS CONDO OWNERS' ASSOC., INC.","C/O DERENCE V FIVEHOUSE","806 FLORIDA ST #4","KEY WEST","FL","33040"
"PR1P025543","53877","COSTA LINDA CONDO","Dade","8200 NW 41ST ST SUITE 200, DORAL, FL 33166","238","03/29/2001","Approved","Recorded","MA00023932","COSTA LINDA CONDO ASSN, INC","","8200 NW 41ST STREET","DORAL","FL","33166"
"PR1P025544","53878","MARQUIS VILLAS-II, A CONDO","Dade","6752-6768 N.W. 182ND STREET, MIAMI LAKES, FL 33015","44","12/14/2000","Approved","Recorded","MA00023933","MARQUIS VILLAS-II CONDOMINIUM ASSOCIATION","","17680 NW 78TH AVE, SUITE 103","HIALEAH","FL","33015"
"PR1P025659","53899","CENTURY PARK CONDO","Dade","8802 WEST FLAGLER STREET, MIAMI, FL 33174","318","08/13/2001","Approved","Recorded","MA00024056","CENTURY PARK CONDO ASSOC., INC.","C/O GABLES PROFESSIONAL MGMT CO","3934 SW 8TH ST #303","CORAL GABLES","FL","33134"
"PR1P025694","53905","DANTON, A CONDO, THE","Dade","1528-1532 DREXEL AVENUE, MIAMI BEACH, FL 33139","17","08/20/2001","Approved","Recorded","MA00024084","DANTON CONDO ASSOC., INC.","C/O ROYAL MANAGEMENT GROUP","1235 ALTON ROAD","MIAMI BEACH","FL","33139"
"PR1P025709","53911","GARDEN VILLAS CONDO III","Dade","11068 WEST OKEECHOBEE ROAD, HIALEAH GARDENS, FL 33018","40","12/12/2001","Approved","Recorded","MA00024100","GARDEN VILLAS CONDO III ASSOC., INC.","C/O TRUST MANAGEMENT SERVICES GROUP","PO BOX 160698","HIALEAH","FL","33016"
"PR1P020632","52992","POINCIANA VILLAGE, A CONDO","Dade","NW 2ND AVE & NW 7TH ST, MIAMI, FL 33136","152","09/28/1989","Approved","Recorded","MA00019298","POINCIANA VILLAGE CONDO ASSOC., THE","","7665 NW 50 STREET","MIAMI","FL","33166"
"PR1P020813","53015","SIENNA VILLAS, A CONDO","Dade","UNKNOWN, MIAMI, FL 33173","120","11/09/1989","Approved","Recorded","MA00019432","SIENNA VILLAS CONDO ASSN, INC","","10855 NW 33 RD STREET","DORAL ","FL","33172"
"PR1P020886","53022","NATALIE SUITES, A CONDO","Dade","W. 24TH AVE. & W. 60TH ST., HIALEAH, FL 33140","89","05/04/1989","Approved","Recorded","MA00019457","NATALIE SUITES CONDO ASSN, INC","C/O TOP SERVICE PROPERTY MANAGEMENT, LLC","5901 NW 151ST ST, SUITE 100","MIAMI LAKES","FL","33014"
"PR1P020895","53026","EL PRADO XI, A CONDO","Dade","76 STREET & 29TH AVE W, HIALEAH, FL 33016","220","06/16/1989","Approved","Recorded","MA00019467","EL PRADO XI CONDO ASSN., INC.","","P.O. BOX 160698","HIALEAH","FL","33016"
"PR1S005645","56705","MANATEE, THE","Dade","9273 COLLINS AVE CONDO OFC, SURFSIDE, FL 33154-3006","123","08/13/1976","Approved","Recorded","MA00002566","MANATEE CONDOMINIUM, INC.","","9273 COLLINS AVE","SURFSIDE","FL","33154"
"PR1S005671","56710","NETTIE CONDO, A CONDO","Dade","3062 NW 13 ST, MIAMI, FL 33125","6","05/20/1981","Approved","Recorded","MA00002350","NETTIE ASSN., INC.","C/O TATIANA PORTILLO, OWNER","3027 NW 26 ST","MIAMI","FL","33142"
"PR1S005676","56714","LIDO, A CONDO THE","Dade","7921 E. DRIVE, N. BAY VILLAGE, FL 33141","20","04/01/1980","Approved","Recorded","MA00014575","LIDO CONDO ASSN, THE","","7921 EAST DRIVE #6","NORTH BAY VILLAGE","FL","33141"
"PR1S005677","56715","SIX-HUNDRED NINE EUCLID CONDO","Dade","609 EUCLID AVE, MIAMI BEACH, FL 33139-8627","9","01/01/1981","Approved","Recorded","MA00002208","SIX-HUNDRED NINE EUCLID CONDO ASSOC.","","536 EUCLID AVE, UNIT 3","MIAMI BEACH","FL","33139"
"PR1S005679","56716","SUNSET EAST VILLAS CONDO","Dade","SW 132 AVE & SW 68 ST, MIAMI, FL 33134","2","03/25/1980","Approved","Recorded","MA00023538","SUNSET EAST VILLAS CONDO ASSN","","AA","MIAMI","FL","33134"
"PR1S005680","56717","SUNSET EAST VILLAS CONDO 102","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","02/27/1980","Approved","Recorded","MA00023539","SUNSET EAST VILLAS CONDO 102 ASSN","","AA","MIAMI","FL","33183"
"PR1S005681","56718","SUNSET EAST VILLAS CONDO 103","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","01/16/1980","Approved","Recorded","MA00017154","SUNSET EAST VILLAS CONDO #103 ASSN INC","","13102 SW 68TH ST","MIAMI","FL","33183-2432"
"PR1S005682","56719","SUNSET EAST VILLAS CONDO 104","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","08/13/1979","Approved","Recorded","MA00023540","SUNSET EAST VILLAS CONDO 104 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005683","56720","SUNSET EAST VILLAS CONDO 105","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","06/27/1979","Approved","Recorded","MA00023541","SUNSET EAST VILLAS CONDO 105 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005684","56721","SUNSET EAST VILLAS CONDO 106","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","06/27/1979","Approved","Recorded","MA00023542","SUNSET EAST VILLAS CONDO 106 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005685","56722","SUNSET EAST VILLAS CONDO 107","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","03/19/1980","Approved","Recorded","MA00023543","SUNSET EAST VILLAS CONDO 107 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005686","56723","SUNSET EAST VILLAS CONDO 108","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","08/13/1979","Approved","Recorded","MA00023544","SUNSET EAST VILLAS CONDO 108 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005687","56724","SUNSET EAST VILLAS CONDO 109","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","06/27/1979","Approved","Recorded","MA00023545","SUNSET EAST VILLAS CONDO 109 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005688","56725","SUNSET EAST VILLAS CONDO 110","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","05/25/1979","Approved","Recorded","MA00023546","SUNSET EAST VILLAS CONDO 110 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005689","56726","SUNSET EAST VILLAS CONDO 111","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","06/27/1979","Approved","Recorded","MA00023547","SUNSET EAST VILLAS CONDO 111 ASSN INC","","AA","MIAMI","FL","33183"
"PR1S005690","56727","SUNSET EAST VILLAS CONDO 112","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","03/25/1980","Approved","Recorded","MA00023548","SUNSET EAST VILLAS CONDO 112 ASSN","","AA","MIAMI","FL","33183"
"PR1S005691","56728","SUNSET EAST VILLAS CONDO 113","Dade","13110-12 SW 68TH ST, MIAMI, FL 33183","2","09/06/1979","Approved","Recorded","MA00023549","SUNSET EAST VILLAS CONDO 113 ASSN INC","","AA","MIAMI","FL","33183"
